IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
35.182.236.167,443,443,true,YUL,North America,CA,Montréal,247,7.65
18.191.185.248,443,443,true,IAD,North America,US,Ashburn,359,7.65
3.145.103.238,443,443,true,CMH,North America,US,Columbus,329,7.64
35.87.144.85,443,443,true,PDX,North America,US,Portland,272,7.64
52.58.29.193,443,443,true,FRA,Europe,DE,Frankfurt,334,7.64
67.226.221.225,80,443,true,SJC,North America,US,San Jose,199,7.64
3.250.67.114,443,443,true,DUB,Europe,IE,Dublin,320,7.64
3.134.77.191,443,443,true,IAD,North America,US,Ashburn,352,7.63
18.191.153.1,443,443,true,IAD,North America,US,Ashburn,247,7.63
52.14.174.27,443,443,true,IAD,North America,US,Ashburn,408,7.63
67.226.223.162,80,443,true,LHR,Europe,GB,London,374,7.62
18.117.160.253,443,443,true,IAD,North America,US,Ashburn,244,7.62
3.144.87.144,443,443,true,CMH,North America,US,Columbus,325,7.62
3.22.169.178,443,443,true,IAD,North America,US,Ashburn,240,7.61
18.191.35.85,443,443,true,IAD,North America,US,Ashburn,351,7.61
3.15.26.38,443,443,true,CMH,North America,US,Columbus,373,7.61
35.93.62.97,443,443,true,PDX,North America,US,Portland,319,7.61
67.226.221.138,80,443,true,SJC,North America,US,San Jose,195,7.61
3.145.115.211,443,443,true,IAD,North America,US,Ashburn,356,7.61
3.20.204.63,443,443,true,IAD,North America,US,Ashburn,303,7.60
16.171.66.154,443,443,true,CPH,Europe,DK,Copenhagen,212,7.60
54.200.244.93,443,443,true,PDX,North America,US,Portland,237,7.60
18.222.208.250,443,443,true,IAD,North America,US,Ashburn,295,7.60
44.201.224.197,443,443,true,IAD,North America,US,Ashburn,294,7.60
3.129.208.18,443,443,true,IAD,North America,US,Ashburn,325,7.60
44.213.147.107,443,443,true,IAD,North America,US,Ashburn,381,7.60
3.87.217.238,443,443,true,IAD,North America,US,Ashburn,419,7.60
67.226.221.239,443,443,true,SJC,North America,US,San Jose,203,7.59
3.139.56.202,443,443,true,IAD,North America,US,Ashburn,251,7.59
44.195.82.200,443,443,true,IAD,North America,US,Ashburn,303,7.59
35.90.232.41,443,443,true,PDX,North America,US,Portland,266,7.59
67.226.223.119,80,443,true,LHR,Europe,GB,London,410,7.59
16.16.192.151,443,443,true,CPH,Europe,DK,Copenhagen,436,7.59
34.220.214.139,443,443,true,PDX,North America,US,Portland,290,7.59
34.220.252.229,443,443,true,PDX,North America,US,Portland,256,7.59
18.219.230.197,443,443,true,IAD,North America,US,Ashburn,324,7.59
52.42.241.192,443,443,true,SEA,North America,US,Seattle,314,7.59
35.88.189.52,8443,443,true,PDX,North America,US,Portland,373,7.59
34.220.184.66,443,443,true,PDX,North America,US,Portland,242,7.59
16.16.120.185,443,443,true,CPH,Europe,DK,Copenhagen,259,7.58
3.20.224.83,443,443,true,CMH,North America,US,Columbus,275,7.58
52.15.78.154,443,443,true,IAD,North America,US,Ashburn,405,7.58
54.203.85.46,443,443,true,PDX,North America,US,Portland,446,7.58
54.148.167.46,443,443,true,SEA,North America,US,Seattle,331,7.58
3.139.58.43,443,443,true,IAD,North America,US,Ashburn,338,7.58
3.138.188.153,443,443,true,IAD,North America,US,Ashburn,336,7.58
44.200.51.134,443,443,true,IAD,North America,US,Ashburn,421,7.58
67.226.221.43,80,443,true,SJC,North America,US,San Jose,197,7.58
18.191.234.93,443,443,true,CMH,North America,US,Columbus,399,7.58
35.94.68.249,8443,443,true,PDX,North America,US,Portland,239,7.58
3.134.94.187,443,443,true,IAD,North America,US,Ashburn,222,7.58
54.167.106.92,443,443,true,IAD,North America,US,Ashburn,396,7.58
3.144.209.36,443,443,true,CMH,North America,US,Columbus,313,7.58
44.243.158.16,443,443,true,SEA,North America,US,Seattle,277,7.58
18.117.111.201,443,443,true,IAD,North America,US,Ashburn,268,7.57
3.21.75.240,443,443,true,IAD,North America,US,Ashburn,328,7.57
3.16.13.153,443,443,true,IAD,North America,US,Ashburn,353,7.57
3.144.139.176,443,443,true,IAD,North America,US,Ashburn,239,7.57
34.221.53.197,443,443,true,PDX,North America,US,Portland,389,7.57
18.222.228.157,443,443,true,IAD,North America,US,Ashburn,432,7.57
18.222.153.55,443,443,true,IAD,North America,US,Ashburn,313,7.57
18.223.149.255,443,443,true,IAD,North America,US,Ashburn,261,7.57
44.243.163.1,443,443,true,PDX,North America,US,Portland,345,7.56
16.16.80.47,443,443,true,CPH,Europe,DK,Copenhagen,335,7.56
54.227.202.158,443,443,true,IAD,North America,US,Ashburn,426,7.56
18.190.25.79,443,443,true,IAD,North America,US,Ashburn,292,7.56
18.223.125.78,443,443,true,CMH,North America,US,Columbus,232,7.56
54.189.150.57,443,443,true,PDX,North America,US,Portland,314,7.56
3.17.39.31,443,443,true,IAD,North America,US,Ashburn,249,7.55
54.191.65.60,443,443,true,PDX,North America,US,Portland,353,7.55
18.217.206.129,443,443,true,IAD,North America,US,Ashburn,293,7.55
34.220.159.138,8443,443,true,PDX,North America,US,Portland,218,7.55
3.16.24.111,443,443,true,IAD,North America,US,Ashburn,231,7.55
3.19.71.182,443,443,true,IAD,North America,US,Ashburn,267,7.54
35.183.136.152,443,443,true,YUL,North America,CA,Montréal,344,7.54
3.143.254.137,443,443,true,CMH,North America,US,Columbus,381,7.54
3.236.175.37,443,443,true,IAD,North America,US,Ashburn,380,7.54
15.222.63.89,443,443,true,YUL,North America,CA,Montréal,335,7.54
35.91.34.85,443,443,true,PDX,North America,US,Portland,219,7.53
3.21.170.172,443,443,true,IAD,North America,US,Ashburn,266,7.53
44.222.75.79,443,443,true,IAD,North America,US,Ashburn,320,7.53
3.16.152.79,443,443,true,IAD,North America,US,Ashburn,347,7.53
18.218.179.117,443,443,true,IAD,North America,US,Ashburn,390,7.53
34.220.137.5,443,443,true,PDX,North America,US,Portland,292,7.52
52.15.151.2,443,443,true,IAD,North America,US,Ashburn,233,7.52
35.89.203.121,443,443,true,PDX,North America,US,Portland,325,7.52
18.157.163.199,443,443,true,FRA,Europe,DE,Frankfurt,302,7.52
35.174.242.11,443,443,true,IAD,North America,US,Ashburn,287,7.52
34.212.25.147,443,443,true,PDX,North America,US,Portland,211,7.52
3.66.166.131,443,443,true,FRA,Europe,DE,Frankfurt,391,7.52
3.129.17.44,443,443,true,IAD,North America,US,Ashburn,270,7.52
54.227.232.131,443,443,true,IAD,North America,US,Ashburn,239,7.51
3.141.223.191,8443,443,true,ORD,North America,US,Chicago,294,7.51
54.147.121.57,443,443,true,IAD,North America,US,Ashburn,282,7.50
3.21.127.22,443,443,true,IAD,North America,US,Ashburn,437,7.50
98.84.33.32,443,443,true,IAD,North America,US,Ashburn,251,7.50
34.209.4.175,80,443,true,PDX,North America,US,Portland,386,7.50
54.190.162.21,80,443,true,PDX,North America,US,Portland,375,7.50
54.149.11.131,80,443,true,SEA,North America,US,Seattle,320,7.50
52.41.218.4,80,443,true,SEA,North America,US,Seattle,292,7.49
54.186.242.86,443,443,true,SEA,North America,US,Seattle,279,7.49
54.149.11.131,80,443,true,SEA,North America,US,Seattle,322,7.49
35.167.93.200,80,443,true,SEA,North America,US,Seattle,326,7.49
52.41.218.4,443,443,true,SEA,North America,US,Seattle,263,7.49
54.202.115.66,80,443,true,SEA,North America,US,Seattle,305,7.49
3.139.68.63,443,443,true,IAD,North America,US,Ashburn,308,7.49
54.189.150.57,80,443,true,SEA,North America,US,Seattle,324,7.49
52.10.78.7,443,443,true,SEA,North America,US,Seattle,358,7.49
54.203.85.46,443,443,true,PDX,North America,US,Portland,310,7.49
3.138.110.21,443,443,true,IAD,North America,US,Ashburn,239,7.49
3.86.193.152,443,443,true,IAD,North America,US,Ashburn,299,7.49
18.191.169.152,443,443,true,IAD,North America,US,Ashburn,355,7.49
52.12.26.75,443,443,true,PDX,North America,US,Portland,236,7.49
3.70.120.227,443,443,true,FRA,Europe,DE,Frankfurt,412,7.48
52.47.137.30,443,443,true,CDG,Europe,FR,Paris,196,7.48
18.219.143.151,443,443,true,IAD,North America,US,Ashburn,396,7.48
3.15.216.41,8443,443,true,IAD,North America,US,Ashburn,380,7.48
35.95.34.13,80,443,true,PDX,North America,US,Portland,362,7.48
34.223.206.64,443,443,true,PDX,North America,US,Portland,211,7.48
16.16.94.138,443,443,true,CPH,Europe,DK,Copenhagen,263,7.48
3.143.254.137,443,443,true,IAD,North America,US,Ashburn,380,7.48
34.216.124.126,80,443,true,SEA,North America,US,Seattle,359,7.48
3.144.245.203,443,443,true,IAD,North America,US,Ashburn,307,7.47
67.226.221.233,443,443,true,SJC,North America,US,San Jose,193,7.47
18.219.107.7,443,443,true,CMH,North America,US,Columbus,245,7.47
3.22.95.225,443,443,true,IAD,North America,US,Ashburn,370,7.47
44.192.58.223,443,443,true,IAD,North America,US,Ashburn,322,7.47
16.16.173.4,443,443,true,CPH,Europe,DK,Copenhagen,386,7.47
44.203.124.188,443,443,true,IAD,North America,US,Ashburn,344,7.47
44.213.122.145,443,443,true,IAD,North America,US,Ashburn,324,7.47
52.14.53.244,8443,443,true,ORD,North America,US,Chicago,278,7.47
3.96.184.138,443,443,true,YUL,North America,CA,Montréal,320,7.46
18.116.34.184,443,443,true,IAD,North America,US,Ashburn,247,7.46
3.139.56.202,443,443,true,IAD,North America,US,Ashburn,533,7.46
54.190.162.21,80,443,true,PDX,North America,US,Portland,313,7.45
3.143.216.134,443,443,true,IAD,North America,US,Ashburn,333,7.45
3.144.134.88,443,443,true,IAD,North America,US,Ashburn,235,7.45
3.144.209.36,443,443,true,CMH,North America,US,Columbus,266,7.45
3.137.189.239,443,443,true,CMH,North America,US,Columbus,229,7.45
35.159.225.214,443,443,true,FRA,Europe,DE,Frankfurt,299,7.44
35.183.50.187,443,443,true,YUL,North America,CA,Montréal,316,7.44
98.80.209.225,443,443,true,IAD,North America,US,Ashburn,263,7.44
99.79.48.199,443,443,true,YUL,North America,CA,Montréal,375,7.44
3.145.89.243,443,443,true,CMH,North America,US,Columbus,262,7.44
44.202.203.226,443,443,true,IAD,North America,US,Ashburn,273,7.44
34.232.46.229,443,443,true,IAD,North America,US,Ashburn,253,7.43
3.143.251.86,443,443,true,IAD,North America,US,Ashburn,363,7.43
3.19.31.241,443,443,true,IAD,North America,US,Ashburn,271,7.43
52.10.78.7,80,443,true,SEA,North America,US,Seattle,286,7.43
3.143.233.51,443,443,true,IAD,North America,US,Ashburn,460,7.43
3.96.161.139,443,443,true,YUL,North America,CA,Montréal,261,7.43
18.199.142.87,443,443,true,FRA,Europe,DE,Frankfurt,270,7.43
3.96.200.242,443,443,true,YUL,North America,CA,Montréal,331,7.42
52.60.56.147,443,443,true,YUL,North America,CA,Montréal,252,7.42
44.211.92.146,443,443,true,IAD,North America,US,Ashburn,317,7.42
52.14.174.27,443,443,true,IAD,North America,US,Ashburn,380,7.42
3.143.251.86,443,443,true,IAD,North America,US,Ashburn,388,7.42
52.27.119.140,443,443,true,SEA,North America,US,Seattle,377,7.42
3.145.69.128,443,443,true,IAD,North America,US,Ashburn,314,7.42
54.161.138.34,443,443,true,IAD,North America,US,Ashburn,249,7.41
44.200.251.4,443,443,true,IAD,North America,US,Ashburn,354,7.41
3.129.59.227,443,443,true,IAD,North America,US,Ashburn,303,7.41
3.16.1.157,443,443,true,IAD,North America,US,Ashburn,234,7.41
3.141.100.22,443,443,true,IAD,North America,US,Ashburn,351,7.41
3.147.140.228,443,443,true,CMH,North America,US,Columbus,486,7.40
67.226.221.182,80,443,true,SJC,North America,US,San Jose,206,7.40
35.90.125.72,443,443,true,PDX,North America,US,Portland,391,7.40
3.123.41.43,443,443,true,FRA,Europe,DE,Frankfurt,337,7.40
54.175.93.110,443,443,true,IAD,North America,US,Ashburn,299,7.40
3.66.166.32,443,443,true,FRA,Europe,DE,Frankfurt,395,7.39
54.157.122.251,443,443,true,IAD,North America,US,Ashburn,451,7.39
3.15.197.200,443,443,true,IAD,North America,US,Ashburn,400,7.39
3.134.88.113,443,443,true,IAD,North America,US,Ashburn,317,7.39
52.15.32.202,443,443,true,IAD,North America,US,Ashburn,425,7.39
99.79.64.28,443,443,true,YUL,North America,CA,Montréal,321,7.39
3.18.196.26,443,443,true,IAD,North America,US,Ashburn,228,7.39
34.216.124.126,443,443,true,PDX,North America,US,Portland,240,7.39
35.91.96.37,443,443,true,PDX,North America,US,Portland,324,7.38
18.222.26.196,443,443,true,IAD,North America,US,Ashburn,315,7.38
18.219.213.74,443,443,true,IAD,North America,US,Ashburn,268,7.38
184.72.195.229,443,443,true,IAD,North America,US,Ashburn,301,7.38
3.145.133.208,443,443,true,IAD,North America,US,Ashburn,326,7.38
3.17.76.199,443,443,true,CMH,North America,US,Columbus,437,7.37
44.244.66.197,443,443,true,SEA,North America,US,Seattle,283,7.37
18.116.23.53,443,443,true,CMH,North America,US,Columbus,383,7.37
3.96.150.229,443,443,true,YUL,North America,CA,Montréal,329,7.37
3.22.241.99,443,443,true,ORD,North America,US,Chicago,350,7.37
3.76.122.135,443,443,true,FRA,Europe,DE,Frankfurt,339,7.37
52.15.169.52,443,443,true,IAD,North America,US,Ashburn,408,7.37
3.76.253.241,443,443,true,FRA,Europe,DE,Frankfurt,427,7.36
3.149.228.172,443,443,true,CMH,North America,US,Columbus,342,7.36
34.216.124.126,443,443,true,PDX,North America,US,Portland,276,7.36
3.17.69.79,443,443,true,IAD,North America,US,Ashburn,239,7.36
52.10.78.7,443,443,true,SEA,North America,US,Seattle,328,7.36
52.90.237.109,443,443,true,IAD,North America,US,Ashburn,285,7.35
52.15.214.197,443,443,true,IAD,North America,US,Ashburn,290,7.35
18.222.200.126,443,443,true,IAD,North America,US,Ashburn,326,7.34
3.99.140.50,443,443,true,YUL,North America,CA,Montréal,359,7.34
3.72.18.182,443,443,true,FRA,Europe,DE,Frankfurt,395,7.34
3.21.129.229,443,443,true,IAD,North America,US,Ashburn,243,7.34
3.88.32.143,443,443,true,IAD,North America,US,Ashburn,362,7.34
35.183.25.123,443,443,true,YUL,North America,CA,Montréal,346,7.34
52.87.159.194,443,443,true,IAD,North America,US,Ashburn,269,7.33
67.226.221.191,443,443,true,SJC,North America,US,San Jose,198,7.33
3.96.205.112,443,443,true,YUL,North America,CA,Montréal,365,7.33
34.209.4.175,80,443,true,PDX,North America,US,Portland,246,7.33
52.47.137.30,443,443,true,CDG,Europe,FR,Paris,337,7.33
3.17.73.144,443,443,true,IAD,North America,US,Ashburn,247,7.33
3.137.151.39,443,443,true,IAD,North America,US,Ashburn,300,7.33
16.16.208.10,443,443,true,CPH,Europe,DK,Copenhagen,406,7.33
67.226.223.248,80,443,true,LHR,Europe,GB,London,609,7.32
3.84.21.58,443,443,true,IAD,North America,US,Ashburn,423,7.32
3.72.75.228,443,443,true,FRA,Europe,DE,Frankfurt,347,7.32
54.208.28.200,443,443,true,IAD,North America,US,Ashburn,285,7.32
54.209.74.211,443,443,true,IAD,North America,US,Ashburn,283,7.32
52.41.218.4,443,443,true,SEA,North America,US,Seattle,277,7.32
18.117.190.210,443,443,true,IAD,North America,US,Ashburn,274,7.32
3.17.206.60,443,443,true,IAD,North America,US,Ashburn,294,7.31
3.139.60.46,443,443,true,IAD,North America,US,Ashburn,383,7.31
3.144.119.217,443,443,true,IAD,North America,US,Ashburn,226,7.31
52.10.78.7,80,443,true,SEA,North America,US,Seattle,312,7.31
3.144.201.50,443,443,true,CMH,North America,US,Columbus,224,7.31
3.143.233.51,443,443,true,IAD,North America,US,Ashburn,379,7.31
3.144.97.46,443,443,true,CMH,North America,US,Columbus,240,7.31
3.144.119.217,443,443,true,IAD,North America,US,Ashburn,266,7.31
3.236.152.149,443,443,true,IAD,North America,US,Ashburn,335,7.31
3.134.88.113,443,443,true,IAD,North America,US,Ashburn,382,7.30
35.167.93.200,443,443,true,PDX,North America,US,Portland,289,7.30
44.204.162.52,443,443,true,IAD,North America,US,Ashburn,316,7.30
16.16.159.247,443,443,true,CPH,Europe,DK,Copenhagen,330,7.30
3.220.231.47,443,443,true,IAD,North America,US,Ashburn,274,7.30
16.16.76.125,443,443,true,CPH,Europe,DK,Copenhagen,316,7.30
3.87.69.186,443,443,true,IAD,North America,US,Ashburn,392,7.30
18.218.183.128,8443,443,true,ORD,North America,US,Chicago,386,7.30
98.81.231.118,443,443,true,IAD,North America,US,Ashburn,398,7.29
35.183.177.188,443,443,true,YUL,North America,CA,Montréal,256,7.29
3.145.13.109,443,443,true,IAD,North America,US,Ashburn,228,7.29
52.32.90.142,80,443,true,PDX,North America,US,Portland,368,7.29
3.22.164.65,443,443,true,IAD,North America,US,Ashburn,363,7.29
3.138.201.129,443,443,true,CMH,North America,US,Columbus,292,7.29
52.60.56.147,443,443,true,YUL,North America,CA,Montréal,327,7.28
3.96.148.145,443,443,true,YUL,North America,CA,Montréal,333,7.28
44.210.145.109,443,443,true,IAD,North America,US,Ashburn,321,7.28
18.157.168.181,443,443,true,FRA,Europe,DE,Frankfurt,353,7.28
3.142.213.248,443,443,true,IAD,North America,US,Ashburn,361,7.28
35.182.89.250,443,443,true,YUL,North America,CA,Montréal,405,7.27
44.197.216.85,443,443,true,IAD,North America,US,Ashburn,428,7.27
18.118.160.5,443,443,true,CMH,North America,US,Columbus,322,7.27
54.175.103.120,443,443,true,IAD,North America,US,Ashburn,332,7.27
3.16.137.233,443,443,true,CMH,North America,US,Columbus,298,7.27
18.225.255.135,443,443,true,CMH,North America,US,Columbus,327,7.27
3.128.28.227,443,443,true,IAD,North America,US,Ashburn,480,7.27
35.91.135.27,443,443,true,PDX,North America,US,Portland,228,7.27
44.198.159.88,443,443,true,IAD,North America,US,Ashburn,267,7.27
35.167.93.200,443,443,true,SEA,North America,US,Seattle,218,7.27
98.80.200.212,443,443,true,IAD,North America,US,Ashburn,263,7.27
18.222.157.112,443,443,true,IAD,North America,US,Ashburn,255,7.27
54.88.51.112,443,443,true,IAD,North America,US,Ashburn,357,7.26
99.79.78.193,443,443,true,YUL,North America,CA,Montréal,367,7.26
3.123.242.99,443,443,true,FRA,Europe,DE,Frankfurt,242,7.26
44.211.123.126,443,443,true,IAD,North America,US,Ashburn,308,7.26
18.191.17.14,443,443,true,IAD,North America,US,Ashburn,380,7.26
3.144.160.10,443,443,true,IAD,North America,US,Ashburn,230,7.26
54.203.45.68,443,443,true,SEA,North America,US,Seattle,304,7.26
63.176.139.211,443,443,true,FRA,Europe,DE,Frankfurt,416,7.26
3.19.65.248,443,443,true,IAD,North America,US,Ashburn,280,7.25
34.220.121.221,443,443,true,PDX,North America,US,Portland,296,7.25
44.203.193.50,443,443,true,IAD,North America,US,Ashburn,245,7.25
3.142.124.18,443,443,true,CMH,North America,US,Columbus,231,7.25
3.17.62.40,443,443,true,IAD,North America,US,Ashburn,283,7.25
3.14.150.114,443,443,true,CMH,North America,US,Columbus,438,7.25
15.222.248.0,443,443,true,YUL,North America,CA,Montréal,252,7.25
67.226.221.72,80,443,true,SJC,North America,US,San Jose,208,7.25
3.19.67.156,443,443,true,IAD,North America,US,Ashburn,360,7.25
3.71.21.219,443,443,true,FRA,Europe,DE,Frankfurt,407,7.25
52.14.148.151,443,443,true,IAD,North America,US,Ashburn,427,7.24
3.120.147.200,443,443,true,FRA,Europe,DE,Frankfurt,256,7.24
3.17.5.32,443,443,true,IAD,North America,US,Ashburn,309,7.24
35.89.164.213,443,443,true,PDX,North America,US,Portland,277,7.24
54.227.123.183,443,443,true,IAD,North America,US,Ashburn,272,7.24
34.223.206.64,443,443,true,PDX,North America,US,Portland,387,7.24
44.244.163.131,443,443,true,PDX,North America,US,Portland,335,7.24
44.201.8.70,443,443,true,IAD,North America,US,Ashburn,259,7.23
18.219.15.165,443,443,true,IAD,North America,US,Ashburn,436,7.23
3.96.197.80,443,443,true,YUL,North America,CA,Montréal,293,7.23
3.83.160.226,443,443,true,IAD,North America,US,Ashburn,334,7.23
44.203.25.80,443,443,true,IAD,North America,US,Ashburn,291,7.23
3.86.182.8,443,443,true,IAD,North America,US,Ashburn,434,7.23
54.189.150.57,443,443,true,PDX,North America,US,Portland,347,7.23
35.183.50.187,443,443,true,YUL,North America,CA,Montréal,358,7.23
52.41.218.4,80,443,true,PDX,North America,US,Portland,228,7.23
3.144.242.119,443,443,true,CMH,North America,US,Columbus,373,7.23
34.219.42.55,443,443,true,PDX,North America,US,Portland,223,7.23
63.176.97.75,443,443,true,FRA,Europe,DE,Frankfurt,406,7.23
3.147.45.76,443,443,true,IAD,North America,US,Ashburn,225,7.23
3.134.114.40,443,443,true,IAD,North America,US,Ashburn,309,7.22
35.158.170.25,443,443,true,FRA,Europe,DE,Frankfurt,285,7.22
3.144.156.249,443,443,true,IAD,North America,US,Ashburn,257,7.22
3.133.86.28,443,443,true,IAD,North America,US,Ashburn,319,7.22
98.84.164.37,443,443,true,IAD,North America,US,Ashburn,351,7.22
